Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),MonthDate,Hour,Season_weight,Sunlight_time(h),UV,Cloud
20240531084009,0.0,1006.38,31.66,85.78,12862.5,32.51,531,8,0.25,1.0,,
20240531085009,0.0,1006.39,31.97,84.61,10880.33,23.19,531,8,0.25,1.0,,
20240601070009,0.0,1007.78,28.8,100.0,1968.25,0.92,601,7,0.35,0.0,,
20240601071009,0.0,1007.86,28.87,100.0,2590.83,1.54,601,7,0.35,0.0,,
20240601072009,0.0,1007.86,29.08,100.0,4960.17,5.32,601,7,0.35,0.0,,
20240601073009,0.0,1007.8,29.58,100.0,8538.75,14.51,601,7,0.35,0.0,,
20240601074009,0.0,1007.77,30.29,99.66,11424.5,23.68,601,7,0.35,0.0,,
20240601075009,0.0,1007.73,31.02,96.65,14095.08,39.06,601,7,0.35,0.0,,
20240601080009,0.0,1007.79,31.83,91.86,17833.92,59.75,601,8,0.35,0.1,,
20240601081009,0.0,1007.9,32.53,87.76,18380.5,62.37,601,8,0.35,0.1,,
20240601082009,0.0,1007.96,32.73,85.97,15201.83,42.91,601,8,0.35,0.1,,
20240601083009,0.0,1007.93,32.48,86.48,12803.0,30.8,601,8,0.35,0.1,,
20240601084009,0.0,1007.85,32.15,87.8,14327.33,37.8,601,8,0.35,0.1,,
20240601085009,0.0,1007.89,32.94,85.45,22763.33,97.75,601,8,0.35,0.1,,
20240602070009,0.0,1004.8,28.02,100.0,1606.17,0.62,602,7,0.35,0.0,,
20240602071009,0.0,1004.96,27.9,100.0,1339.58,0.45,602,7,0.35,0.0,,
20240602072009,0.0,1005.1,27.92,100.0,1352.83,0.47,602,7,0.35,0.0,,
20240602073009,0.0,1005.08,27.95,100.0,2051.17,1.03,602,7,0.35,0.0,,
20240602074009,0.0,1005.12,28.03,100.0,2774.66,1.73,602,7,0.35,0.0,,
20240602075009,0.0,1005.11,28.23,100.0,5305.67,5.74,602,7,0.35,0.0,,
20240602080009,0.0,1005.06,28.49,100.0,7160.17,9.9,602,8,0.35,0.0,,
20240602081009,0.0,1004.97,28.76,100.0,7603.25,11.47,602,8,0.35,0.0,,
20240602082009,0.0,1004.97,29.11,100.0,8945.67,16.07,602,8,0.35,0.0,,
20240602083009,0.0,1004.94,29.67,100.0,11773.17,26.08,602,8,0.35,0.0,,
20240602084009,0.0,1004.73,30.63,98.28,15858.17,44.92,602,8,0.35,0.0,,
20240602085009,0.0,1004.62,30.83,96.44,10994.83,22.13,602,8,0.35,0.0,,
20240603070009,0.0,1003.35,26.08,100.0,2421.75,1.36,603,7,0.35,0.0,,
20240603071009,0.0,1003.45,25.98,100.0,2052.67,0.96,603,7,0.35,0.0,,
20240603072009,0.0,1003.6,26.08,100.0,2205.5,1.08,603,7,0.35,0.0,,
20240603073009,0.0,1003.76,25.8,100.0,2807.75,1.66,603,7,0.35,0.0,,
20240603074009,0.0,1003.89,25.12,100.0,3746.58,3.07,603,7,0.35,0.0,,
20240603075009,0.0,1004.04,25.16,100.0,7461.83,8.01,603,7,0.35,0.0,,
20240603080009,0.0,1004.09,25.27,100.0,7321.83,7.99,603,8,0.35,0.0,,
20240603081009,0.0,1004.16,25.5,100.0,7518.42,8.86,603,8,0.35,0.0,,
20240603082009,0.0,1004.27,25.76,100.0,7407.17,9.23,603,8,0.35,0.0,,
20240603083009,0.0,1004.41,25.91,100.0,6954.25,9.17,603,8,0.35,0.0,,
20240603084009,0.0,1004.48,25.84,100.0,6638.33,9.0,603,8,0.35,0.0,,
20240603085009,0.0,1004.66,25.72,100.0,6401.25,8.11,603,8,0.35,0.0,,
20240612070009,0.0,1001.77,28.6,75.51,5103.42,5.28,612,7,0.35,0.0,,
20240612071009,0.0,1001.87,28.77,74.89,5620.25,6.56,612,7,0.35,0.0,,
20240612072009,0.0,1002.02,29.0,73.77,7263.33,10.97,612,7,0.35,0.0,,
20240612073009,0.0,1002.12,29.35,72.41,8510.92,13.98,612,7,0.35,0.0,,
20240612074009,0.0,1002.23,29.6,71.68,8974.42,14.8,612,7,0.35,0.0,,
20240612075009,0.0,1002.24,29.84,70.92,9764.08,17.78,612,7,0.35,0.0,,
20240612080009,0.0,1002.22,30.13,70.11,11135.58,22.45,612,8,0.35,0.0,,
20240612081009,0.0,1002.19,30.32,69.34,11522.5,24.47,612,8,0.35,0.0,,
20240612082009,0.0,1002.17,30.89,67.13,13477.5,36.35,612,8,0.35,0.0,,
20240612083009,0.0,1002.12,31.15,66.04,10340.83,22.97,612,8,0.35,0.0,,
20240612084009,0.0,1002.05,31.16,66.54,11569.75,28.69,612,8,0.35,0.0,,
20240612085009,0.0,1001.96,31.54,64.28,13041.0,34.01,612,8,0.35,0.0,,
20240613070009,0.0,1000.46,28.51,76.06,3486.17,2.57,613,7,0.35,0.2,,
20240613071009,0.0,1000.55,28.55,75.71,3562.67,2.64,613,7,0.35,0.2,,
20240613072009,0.0,1000.65,28.6,75.18,3670.17,2.7,613,7,0.35,0.2,,
20240613073009,0.0,1000.68,28.53,75.54,3259.33,2.18,613,7,0.35,0.2,,
20240613074009,0.0,1000.75,28.6,75.94,3118.17,2.03,613,7,0.35,0.2,,
20240613075009,0.0,1000.82,28.65,76.0,3355.17,2.36,613,7,0.35,0.2,,
20240613080009,0.0,1000.86,28.66,76.04,3605.42,2.72,613,8,0.35,0.0,,
20240613081009,0.0,1000.9,28.83,75.89,4154.42,3.58,613,8,0.35,0.0,,
20240613082009,0.0,1001.01,28.89,74.47,5267.0,5.48,613,8,0.35,0.0,,
20240613083009,0.0,1001.11,29.18,73.8,6908.17,9.08,613,8,0.35,0.0,,
20240613084009,0.0,1001.25,29.47,72.57,8217.42,12.64,613,8,0.35,0.0,,
20240613085009,0.0,1001.39,29.82,71.3,9775.67,17.31,613,8,0.35,0.0,,
20240614070009,0.0,999.77,29.18,74.11,7479.75,10.81,614,7,0.35,0.0,,
20240614071009,0.0,999.92,29.38,73.4,5937.83,6.98,614,7,0.35,0.0,,
20240614072009,0.0,999.85,29.26,73.76,4647.67,4.29,614,7,0.35,0.0,,
20240614073009,0.0,999.85,29.29,73.3,6079.08,6.96,614,7,0.35,0.0,,
20240614074009,0.0,999.84,29.66,71.69,7833.33,11.55,614,7,0.35,0.0,,
20240614075009,0.0,999.85,29.74,71.29,8424.17,12.95,614,7,0.35,0.0,,
20240614080009,0.0,999.96,29.86,70.96,7870.17,11.5,614,8,0.35,0.0,,
20240614081009,0.0,999.96,29.87,71.2,6449.17,7.97,614,8,0.35,0.0,,
20240614082009,0.0,999.94,29.79,71.68,5944.5,6.85,614,8,0.35,0.0,,
20240614083009,0.0,1000.03,29.64,72.24,6048.67,6.92,614,8,0.35,0.0,,
20240614084009,0.0,1000.09,29.46,72.88,5598.5,6.02,614,8,0.35,0.0,,
20240614085009,0.0,1000.12,29.37,73.24,6143.0,7.29,614,8,0.35,0.0,,
20240615070009,0.0,999.85,28.71,72.12,6315.25,9.25,615,7,0.35,0.9,,
20240615071009,0.0,999.86,29.06,70.97,6629.25,10.19,615,7,0.35,0.9,,
20240615072009,0.0,999.96,29.29,69.55,7147.17,11.58,615,7,0.35,0.9,,
20240615073009,0.0,1000.02,29.73,68.47,7683.17,13.53,615,7,0.35,0.9,,
20240615074009,0.0,1000.12,30.03,67.44,7815.08,14.12,615,7,0.35,0.9,,
20240615075009,0.0,1000.21,30.26,65.76,8570.58,16.7,615,7,0.35,0.9,,
20240615080009,0.0,1000.35,30.45,64.66,8959.25,17.88,615,8,0.35,1.0,,
20240615081009,0.0,1000.44,30.71,63.95,9120.42,18.3,615,8,0.35,1.0,,
20240615082009,0.0,1000.46,31.08,61.79,10703.42,25.49,615,8,0.35,1.0,,
20240615083009,0.0,1000.5,31.55,59.9,10569.92,24.45,615,8,0.35,1.0,,
20240615084009,0.0,1000.45,31.68,59.2,10180.67,22.17,615,8,0.35,1.0,,
20240615085009,0.0,1000.5,31.9,58.65,9642.25,20.33,615,8,0.35,1.0,,
20240616070009,0.0,1003.65,29.66,70.1,9662.83,20.1,616,7,0.35,0.0,,
20240616071009,0.0,1003.69,30.36,67.72,11248.08,27.32,616,7,0.35,0.0,,
20240616072009,0.0,1003.88,30.88,66.07,12332.5,32.91,616,7,0.35,0.0,,
20240616073009,0.0,1004.0,31.26,63.55,12388.17,33.03,616,7,0.35,0.0,,
20240616074009,0.0,1004.01,31.34,62.56,10949.08,24.37,616,7,0.35,0.0,,
20240616075009,0.0,1004.03,30.91,63.78,9274.67,17.12,616,7,0.35,0.0,,
20240616080009,0.0,1004.16,30.75,64.62,7949.75,12.53,616,8,0.35,0.7,,
20240616081009,0.0,1004.18,30.5,65.52,7366.92,10.7,616,8,0.35,0.7,,
20240616082009,0.0,1004.23,30.48,65.52,8377.58,14.15,616,8,0.35,0.7,,
20240616083009,0.0,1004.31,30.76,64.46,10837.25,23.26,616,8,0.35,0.7,,
20240616084009,0.0,1004.39,31.15,63.43,12220.58,29.28,616,8,0.35,0.7,,
20240616085009,0.0,1004.38,31.61,61.85,14651.5,43.35,616,8,0.35,0.7,,
20240617070009,0.0,1003.2,29.79,75.34,5122.17,5.43,617,7,0.35,0.0,,
20240617071009,0.0,1003.17,30.24,74.08,7409.67,10.78,617,7,0.35,0.0,,
20240617072009,0.0,1003.31,30.45,73.31,8860.93,14.9,617,7,0.35,0.0,,
20240617073009,0.0,1003.45,30.51,72.34,8389.33,13.31,617,7,0.35,0.0,,
20240617074009,0.0,1003.45,30.73,71.0,8869.75,15.29,617,7,0.35,0.0,,
20240617075009,0.0,1003.55,30.58,70.36,8077.58,12.9,617,7,0.35,0.0,,
20240617080009,0.0,1003.6,30.77,69.96,8518.0,14.06,617,8,0.35,0.0,,
20240617081009,0.0,1003.68,30.3,72.14,6842.5,9.09,617,8,0.35,0.0,,
20240617082009,0.0,1003.64,30.23,72.59,6509.75,8.14,617,8,0.35,0.0,,
20240617083009,0.0,1003.67,30.12,72.93,6487.75,8.27,617,8,0.35,0.0,,
20240617084009,0.0,1003.73,30.47,71.58,7173.67,10.02,617,8,0.35,0.0,,
20240617085009,0.0,1003.81,30.92,69.52,8719.66,14.48,617,8,0.35,0.0,,
20240618070009,0.0,1003.82,29.43,74.22,4717.33,4.63,618,7,0.35,0.0,,
20240618071009,0.0,1003.76,29.59,73.65,5711.58,6.55,618,7,0.35,0.0,,
20240618072009,0.0,1003.7,29.72,72.86,6029.84,6.94,618,7,0.35,0.0,,
20240618073009,0.0,1003.79,29.91,72.43,5664.92,6.79,618,7,0.35,0.0,,
20240618074009,0.0,1003.97,30.21,71.52,7338.33,10.85,618,7,0.35,0.0,,
20240618075009,0.0,1004.04,30.47,70.62,10103.08,19.95,618,7,0.35,0.0,,
20240618080009,0.0,1004.06,30.97,68.82,10035.75,20.11,618,8,0.35,0.0,,
20240618081009,0.0,1004.08,31.19,67.63,11120.5,23.84,618,8,0.35,0.0,,
20240618082009,0.0,1004.21,31.79,66.78,13213.58,33.39,618,8,0.35,0.0,,
20240618083009,0.0,1004.25,32.43,64.07,17623.92,58.26,618,8,0.35,0.0,,
20240618084009,0.0,1004.16,32.92,60.42,19317.42,68.57,618,8,0.35,0.0,,
20240618085009,0.0,1004.16,33.28,58.12,19495.08,69.87,618,8,0.35,0.0,,
20240619070009,0.0,1004.11,29.42,72.3,7101.5,9.71,619,7,0.35,0.2,,
20240619071009,0.0,1004.09,29.82,70.6,7801.08,11.73,619,7,0.35,0.2,,
20240619072009,0.0,1004.11,30.1,69.26,8129.33,12.79,619,7,0.35,0.2,,
20240619073009,0.0,1004.11,30.43,68.24,8602.92,14.33,619,7,0.35,0.2,,
20240619074009,0.0,1004.12,30.67,67.16,9148.25,15.93,619,7,0.35,0.2,,
20240619075009,0.0,1004.13,30.96,66.85,10554.25,21.21,619,7,0.35,0.2,,
20240619080009,0.0,1004.09,31.42,65.69,12055.08,27.82,619,8,0.35,1.0,,
20240619081009,0.0,1004.11,31.67,64.68,13832.33,36.87,619,8,0.35,1.0,,
20240619082009,0.0,1004.18,31.72,64.52,12223.25,27.75,619,8,0.35,1.0,,
20240619083009,0.0,1004.23,31.67,64.72,10170.83,17.71,619,8,0.35,1.0,,
20240619084009,0.0,1004.27,32.15,62.71,14496.0,37.03,619,8,0.35,1.0,,
20240619085009,0.0,1004.25,32.55,60.9,14991.92,41.35,619,8,0.35,1.0,,
20240620070009,0.0,1003.05,29.38,71.85,7902.42,14.04,620,7,0.35,0.7,,
20240620071009,0.0,1003.0,29.85,69.92,7828.58,13.89,620,7,0.35,0.7,,
20240620072009,0.0,1003.06,30.19,68.49,8819.33,17.43,620,7,0.35,0.7,,
20240620073009,0.0,1003.03,30.6,66.71,9389.33,19.39,620,7,0.35,0.7,,
20240620074009,0.0,1002.97,30.83,66.12,9791.17,21.61,620,7,0.35,0.7,,
20240620075009,0.0,1003.01,31.03,65.24,8947.33,17.99,620,7,0.35,0.7,,
20240620080009,0.0,1003.06,31.09,64.2,7892.5,14.01,620,8,0.35,1.0,,
20240620081009,0.0,1003.13,31.29,64.39,8895.08,16.15,620,8,0.35,1.0,,
20240620082009,0.0,1003.09,31.47,63.11,12143.08,28.34,620,8,0.35,1.0,,
20240620083009,0.0,1003.11,32.0,60.92,13887.58,37.45,620,8,0.35,1.0,,
20240620084009,0.0,1003.17,32.23,60.62,13935.17,38.7,620,8,0.35,1.0,,
20240620085009,0.0,1003.22,32.29,60.64,11120.83,26.04,620,8,0.35,1.0,,
20240621070009,0.0,1003.36,29.76,74.85,6386.17,8.79,621,7,0.35,0.3,,
20240621071009,0.0,1003.41,29.94,74.12,6847.33,10.41,621,7,0.35,0.3,,
20240621072009,0.0,1003.52,30.2,73.01,6844.42,10.61,621,7,0.35,0.3,,
20240621073009,0.0,1003.6,30.08,73.07,5801.85,7.07,621,7,0.35,0.3,,
20240621074009,0.0,1003.68,29.96,72.76,5259.0,5.43,621,7,0.35,0.3,,
20240621075009,0.0,1003.72,30.13,72.93,5885.09,7.15,621,7,0.35,0.3,,
20240621080009,0.0,1003.68,30.31,73.0,6273.7,8.36,621,8,0.35,1.0,,
20240621081009,0.0,1003.61,30.57,72.66,7148.0,11.24,621,8,0.35,1.0,,
20240621082009,0.0,1003.47,30.92,70.92,7722.5,12.8,621,8,0.35,1.0,,
20240621083009,0.0,1003.41,31.08,69.13,8031.0,13.76,621,8,0.35,1.0,,
20240621084009,0.0,1003.42,31.41,67.41,8425.92,14.61,621,8,0.35,1.0,,
20240621085009,0.0,1003.48,31.64,66.65,7725.0,13.43,621,8,0.35,1.0,,
20240622070009,0.0,1003.32,30.42,68.89,4780.92,5.36,622,7,0.35,1.0,,
20240622071009,0.0,1003.34,30.53,68.49,5073.17,6.12,622,7,0.35,1.0,,
20240622072009,0.0,1003.43,30.78,67.88,5451.42,7.26,622,7,0.35,1.0,,
20240622073009,0.0,1003.44,30.96,67.33,5816.08,8.2,622,7,0.35,1.0,,
20240622074009,0.0,1003.48,31.17,66.91,6050.33,8.9,622,7,0.35,1.0,,
20240622075009,0.0,1003.5,31.3,66.25,6122.58,9.19,622,7,0.35,1.0,,
20240622080009,0.0,1003.51,31.52,65.72,6262.92,9.64,622,8,0.35,1.0,,
20240622081009,0.0,1003.51,31.77,64.95,6692.58,11.19,622,8,0.35,1.0,,
20240622082009,0.0,1003.52,32.16,63.74,7468.09,12.75,622,8,0.35,1.0,,
20240622083009,0.0,1003.57,32.36,61.56,7590.67,12.68,622,8,0.35,1.0,,
20240622084009,0.0,1003.53,32.41,59.78,7820.92,12.68,622,8,0.35,1.0,,
20240622085009,0.0,1003.51,32.52,59.07,8007.08,14.47,622,8,0.35,1.0,,
20240623070009,0.0,1004.13,32.06,68.82,7480.67,12.8,623,7,0.35,1.0,,
20240623071009,0.0,1004.15,32.03,68.76,6637.33,9.52,623,7,0.35,1.0,,
20240623072009,0.0,1004.12,31.99,69.05,6103.75,8.44,623,7,0.35,1.0,,
20240623073009,0.0,1004.09,32.11,68.16,6425.5,9.46,623,7,0.35,1.0,,
20240623074009,0.0,1004.08,32.33,67.22,6629.42,10.0,623,7,0.35,1.0,,
20240623075009,0.0,1004.08,32.6,65.99,7517.08,12.56,623,7,0.35,1.0,,
20240623080009,0.0,1004.15,32.76,65.37,7437.08,13.49,623,8,0.35,1.0,,
20240623081009,0.0,1004.15,32.98,64.6,8139.5,14.87,623,8,0.35,1.0,,
20240623082009,0.0,1004.07,33.25,63.56,8242.25,14.16,623,8,0.35,1.0,,
20240623083009,0.0,1004.03,33.44,62.86,8622.17,14.89,623,8,0.35,1.0,,
20240623084009,0.0,1004.01,33.45,63.46,8866.58,15.16,623,8,0.35,1.0,,
20240623085009,0.0,1003.99,33.64,62.66,9231.92,17.5,623,8,0.35,1.0,,
20240624070009,0.0,1005.52,31.65,69.17,7012.25,9.88,624,7,0.35,1.0,,
20240624071009,0.0,1005.54,31.78,68.43,7127.92,9.89,624,7,0.35,1.0,,
20240624072009,0.0,1005.51,31.96,66.92,7485.58,10.9,624,7,0.35,1.0,,
20240624073009,0.0,1005.36,32.13,65.54,7918.42,12.18,624,7,0.35,1.0,,
20240624074009,0.0,1005.3,32.44,64.81,8343.0,13.46,624,7,0.35,1.0,,
20240624075009,0.0,1005.37,32.59,63.97,8789.17,14.62,624,7,0.35,1.0,,
20240624080009,0.0,1005.32,32.79,63.25,9038.58,15.33,624,8,0.35,0.9,,
20240624081009,0.0,1005.31,32.93,64.14,9308.25,16.65,624,8,0.35,0.9,,
20240624082009,0.0,1005.26,33.21,64.25,9935.08,18.27,624,8,0.35,0.9,,
20240624083009,0.0,1005.16,33.39,63.84,10180.5,18.51,624,8,0.35,0.9,,
20240624084009,0.0,1005.1,33.38,63.06,10589.83,19.71,624,8,0.35,0.9,,
20240624085009,0.0,1005.06,33.5,61.86,10414.67,19.95,624,8,0.35,0.9,,
20240625070009,0.0,1007.62,28.52,73.18,4726.75,5.17,625,7,0.35,1.0,,
20240625071009,0.0,1007.64,28.8,72.02,5015.92,5.92,625,7,0.35,1.0,,
20240625072009,0.0,1007.71,28.98,71.97,5335.58,6.83,625,7,0.35,1.0,,
20240625073009,0.0,1007.69,29.23,72.02,5617.08,7.79,625,7,0.35,1.0,,
20240625074009,0.0,1007.64,29.49,70.72,5801.5,8.22,625,7,0.35,1.0,,
20240625075009,0.0,1007.67,29.81,69.92,5952.83,8.67,625,7,0.35,1.0,,
20240625080009,0.0,1007.7,29.99,67.36,6111.0,9.15,625,8,0.35,1.0,,
20240625081009,0.0,1007.76,30.21,66.57,6376.5,10.2,625,8,0.35,1.0,,
20240625082009,0.0,1007.73,30.69,67.09,6886.67,10.82,625,8,0.35,1.0,,
20240625083009,0.0,1007.76,30.99,66.05,6872.08,10.56,625,8,0.35,1.0,,
20240625084009,0.0,1007.75,31.09,63.04,7037.0,10.22,625,8,0.35,1.0,,
20240625085009,0.0,1007.69,31.05,61.25,6185.42,8.99,625,8,0.35,1.0,,
20240626070009,0.0,1009.9,29.98,71.09,5252.08,6.04,626,7,0.35,1.0,,
20240626071009,0.0,1009.93,30.19,70.87,5894.75,7.93,626,7,0.35,1.0,,
20240626072009,0.0,1009.84,30.47,69.29,6296.42,9.27,626,7,0.35,1.0,,
20240626073009,0.0,1009.84,30.7,67.4,6615.83,10.49,626,7,0.35,1.0,,
20240626074009,0.0,1009.8,30.71,67.82,5655.83,7.34,626,7,0.35,1.0,,
20240626075009,0.0,1009.83,30.55,68.51,4616.17,4.59,626,7,0.35,1.0,,
20240626080009,0.0,1009.76,30.74,68.07,5923.58,7.66,626,8,0.35,0.9,,
20240626081009,0.0,1009.8,31.08,66.05,7780.08,12.45,626,8,0.35,0.9,,
20240626082009,0.0,1009.78,31.35,65.14,9541.92,18.46,626,8,0.35,0.9,,
20240626083009,0.0,1009.71,32.08,63.19,12409.67,32.31,626,8,0.35,0.9,,
20240626084009,0.0,1009.69,32.59,61.76,11719.0,28.94,626,8,0.35,0.9,,
20240626085009,0.0,1009.73,32.65,60.13,8585.5,16.66,626,8,0.35,0.9,,
20240627070009,0.0,1009.92,29.83,70.71,4680.42,4.81,627,7,0.35,0.9,,
20240627071009,0.0,1009.92,30.25,69.4,5066.92,5.8,627,7,0.35,0.9,,
20240627072009,0.0,1009.82,30.51,68.86,5327.75,6.73,627,7,0.35,0.9,,
20240627073009,0.0,1009.85,30.76,67.73,5623.0,7.62,627,7,0.35,0.9,,
20240627074009,0.0,1009.76,31.02,66.22,5932.5,8.56,627,7,0.35,0.9,,
20240627075009,0.0,1009.73,31.32,65.14,6237.83,9.33,627,7,0.35,0.9,,
20240627080009,0.0,1009.77,31.56,63.55,6581.58,10.27,627,8,0.35,1.0,,
20240627081009,0.0,1009.76,31.8,62.29,6719.92,11.0,627,8,0.35,1.0,,
20240627082009,0.0,1009.72,31.93,61.67,7158.33,11.5,627,8,0.35,1.0,,
20240627083009,0.0,1009.66,32.03,61.63,7460.5,12.4,627,8,0.35,1.0,,
20240627084009,0.0,1009.59,32.3,59.88,7753.42,12.71,627,8,0.35,1.0,,
20240627085009,0.0,1009.5,32.32,57.96,7352.33,12.29,627,8,0.35,1.0,,
20240628070009,0.0,1007.63,30.3,65.77,6676.83,9.15,628,7,0.35,0.8,,
20240628071009,0.0,1007.61,30.5,64.78,7370.42,11.4,628,7,0.35,0.8,,
20240628072009,0.0,1007.6,30.69,62.94,7720.92,12.41,628,7,0.35,0.8,,
20240628073009,0.0,1007.56,30.94,61.64,7778.92,12.4,628,7,0.35,0.8,,
20240628074009,0.0,1007.54,31.21,61.14,8032.75,13.01,628,7,0.35,0.8,,
20240628075009,0.0,1007.57,31.42,60.67,8329.75,14.1,628,7,0.35,0.8,,
20240628080009,0.0,1007.6,31.66,60.13,8898.67,16.42,628,8,0.35,1.0,,
20240628081009,0.0,1007.61,31.77,59.64,9457.17,18.64,628,8,0.35,1.0,,
20240628082009,0.0,1007.68,32.04,59.81,10360.83,22.13,628,8,0.35,1.0,,
20240628083009,0.0,1007.69,32.36,58.89,10497.75,22.07,628,8,0.35,1.0,,
20240628084009,0.0,1007.67,32.42,59.06,9881.92,18.8,628,8,0.35,1.0,,
20240628085009,0.0,1007.64,32.43,59.01,9882.5,19.42,628,8,0.35,1.0,,
20240629070009,0.0,1006.07,29.02,75.26,4985.58,5.47,629,7,0.35,0.6,,
20240629071009,0.0,1006.17,29.31,73.97,5581.0,7.06,629,7,0.35,0.6,,
20240629072009,0.0,1006.02,29.66,72.82,6131.92,8.68,629,7,0.35,0.6,,
20240629073009,0.0,1006.04,29.96,71.37,6626.33,10.29,629,7,0.35,0.6,,
20240629074009,0.0,1005.95,30.08,70.4,6802.92,10.84,629,7,0.35,0.6,,
20240629075009,0.0,1005.9,30.33,69.78,6670.67,10.76,629,7,0.35,0.6,,
20240629080009,0.0,1005.82,30.61,68.81,7294.75,12.19,629,8,0.35,1.0,,
20240629081009,0.0,1005.79,31.05,68.37,7292.67,11.65,629,8,0.35,1.0,,
20240629082009,0.0,1005.7,31.38,66.56,8104.25,14.47,629,8,0.35,1.0,,
20240629083009,0.0,1005.69,31.6,65.36,7907.08,13.4,629,8,0.35,1.0,,
20240629084009,0.0,1005.59,31.51,65.88,7730.33,12.46,629,8,0.35,1.0,,
20240629085009,0.0,1005.56,31.74,65.08,6881.58,10.53,629,8,0.35,1.0,,
20240630070009,0.0,1003.87,29.85,77.24,5728.08,6.88,630,7,0.35,0.9,,
20240630071009,0.0,1003.92,30.12,76.97,6738.92,9.75,630,7,0.35,0.9,,
20240630072009,0.0,1003.94,30.52,75.34,6842.0,10.39,630,7,0.35,0.9,,
20240630073009,0.0,1004.05,30.78,74.04,6915.0,10.78,630,7,0.35,0.9,,
20240630074009,0.0,1004.18,30.96,72.43,7527.42,12.82,630,7,0.35,0.9,,
20240630075009,0.0,1004.28,30.98,72.09,6524.83,8.75,630,7,0.35,0.9,,
20240630080009,0.0,1004.37,31.33,70.77,8188.25,14.5,630,8,0.35,1.0,,
20240630081009,0.0,1004.36,31.56,69.08,8440.92,15.26,630,8,0.35,1.0,,
20240630082009,0.0,1004.33,31.8,68.08,9175.5,17.5,630,8,0.35,1.0,,
20240630083009,0.0,1004.24,31.56,68.08,6657.92,7.8,630,8,0.35,1.0,,
20240630084009,0.0,1004.15,31.49,68.05,8988.58,16.27,630,8,0.35,1.0,,
20240630085009,0.0,1004.13,31.89,67.23,8460.42,14.76,630,8,0.35,1.0,,
20240701070009,0.0,1003.82,30.31,70.59,5055.92,4.76,701,7,0.35,0.6,,
20240701071009,0.0,1003.87,30.61,69.35,6259.25,7.98,701,7,0.35,0.6,,
20240701072009,0.0,1003.86,30.85,68.83,6248.5,7.94,701,7,0.35,0.6,,
20240701073009,0.0,1003.9,31.16,67.88,6990.5,9.92,701,7,0.35,0.6,,
20240701074009,0.0,1003.87,31.55,66.14,8578.33,15.28,701,7,0.35,0.6,,
20240701075009,0.0,1003.91,31.95,64.26,9817.5,19.38,701,7,0.35,0.6,,
20240701080009,0.0,1003.94,32.17,63.58,9080.67,15.63,701,8,0.35,0.2,,
20240701081009,0.0,1003.87,32.65,62.14,15153.83,43.58,701,8,0.35,0.2,,
20240701082009,0.0,1003.77,33.19,60.54,14514.0,39.31,701,8,0.35,0.2,,
20240701083009,0.0,1003.78,33.01,60.18,10026.42,18.61,701,8,0.35,0.2,,
20240701084009,0.0,1003.66,32.93,60.66,9984.67,19.47,701,8,0.35,0.2,,
20240701085009,0.0,1003.48,33.03,61.0,10044.75,19.91,701,8,0.35,0.2,,
20240702070009,0.0,1004.29,29.78,83.93,5238.42,5.78,702,7,0.35,1.0,,
20240702071009,0.0,1004.41,30.1,83.2,5653.58,6.79,702,7,0.35,1.0,,
20240702072009,0.0,1004.44,30.36,81.39,5959.0,7.68,702,7,0.35,1.0,,
20240702073009,0.0,1004.45,30.52,80.61,6213.75,8.52,702,7,0.35,1.0,,
20240702074009,0.0,1004.45,30.73,78.67,6388.25,9.11,702,7,0.35,1.0,,
20240702075009,0.0,1004.54,30.93,75.94,6674.67,9.89,702,7,0.35,1.0,,
20240702080009,0.0,1004.63,31.16,74.89,6795.83,10.33,702,8,0.35,1.0,,
20240702081009,0.0,1004.62,31.31,74.32,7019.67,11.35,702,8,0.35,1.0,,
20240702082009,0.0,1004.6,31.53,73.93,7399.33,11.98,702,8,0.35,1.0,,
20240702083009,0.0,1004.72,31.84,72.77,7459.67,11.78,702,8,0.35,1.0,,
20240702084009,0.0,1004.72,32.01,71.12,7569.33,12.07,702,8,0.35,1.0,,
20240702085009,0.0,1004.76,32.15,70.98,7320.08,11.43,702,8,0.35,1.0,,
20240703070009,0.0,1010.02,29.54,72.34,4616.66,4.83,703,7,0.35,0.9,,
20240703071009,0.0,1010.12,29.65,71.07,4876.92,5.5,703,7,0.35,0.9,,
20240703072009,0.0,1010.13,29.88,69.67,5158.67,6.28,703,7,0.35,0.9,,
20240703073009,0.0,1010.13,30.12,68.91,5447.17,7.18,703,7,0.35,0.9,,
20240703074009,0.0,1010.12,30.29,68.65,5706.92,7.96,703,7,0.35,0.9,,
20240703075009,0.0,1010.2,30.62,67.67,6058.83,8.85,703,7,0.35,0.9,,
20240703080009,0.0,1010.37,30.8,66.01,6632.0,10.48,703,8,0.35,1.0,,
20240703081009,0.0,1010.34,31.14,65.47,7861.75,14.65,703,8,0.35,1.0,,
20240703082009,0.0,1010.47,31.56,63.18,9769.75,20.92,703,8,0.35,1.0,,
20240703083009,0.0,1010.56,31.67,61.31,8774.0,15.52,703,8,0.35,1.0,,
20240703084009,0.0,1010.51,31.51,62.38,7055.83,9.75,703,8,0.35,1.0,,
20240703085009,0.0,1010.41,31.7,61.4,8368.75,15.6,703,8,0.35,1.0,,
